Loadstar Sensors SensorVUE - Log File
Units for M3-17576:,lbf
Units for Peak (M3-17576):,lbf
Units for Low (M3-17576):,lbf
Logging Interval:,0.05 sec  (20 Hz)
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),M3-17576,Peak (M3-17576),Low (M3-17576),
2018-08-09 17:34:01.482,59.671,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.530,59.719,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.578,59.767,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.626,59.815,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.674,59.863,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.738,59.927,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.785,59.974,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.833,60.022,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.882,60.071,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.930,60.119,-0.02,0.33,-0.38,,
2018-08-09 17:34:01.977,60.166,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.025,60.214,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.073,60.262,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.137,60.326,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.185,60.374,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.233,60.422,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.281,60.470,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.331,60.520,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.377,60.566,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.425,60.614,-0.03,0.33,-0.38,,
2018-08-09 17:34:02.473,60.662,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.537,60.726,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.585,60.774,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.633,60.822,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.681,60.870,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.729,60.918,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.777,60.966,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.825,61.014,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.873,61.062,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.937,61.126,-0.02,0.33,-0.38,,
2018-08-09 17:34:02.985,61.174,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.033,61.222,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.081,61.270,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.129,61.318,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.177,61.366,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.225,61.414,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.273,61.462,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.337,61.526,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.385,61.574,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.433,61.622,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.481,61.670,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.529,61.718,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.577,61.766,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.625,61.814,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.673,61.862,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.737,61.926,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.785,61.974,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.833,62.022,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.881,62.070,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.929,62.118,-0.02,0.33,-0.38,,
2018-08-09 17:34:03.977,62.166,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.025,62.214,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.073,62.262,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.137,62.326,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.185,62.374,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.233,62.422,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.281,62.470,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.328,62.517,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.376,62.565,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.424,62.613,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.472,62.661,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.536,62.725,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.584,62.773,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.632,62.821,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.680,62.869,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.728,62.917,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.776,62.965,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.824,63.013,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.872,63.061,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.936,63.125,-0.02,0.33,-0.38,,
2018-08-09 17:34:04.984,63.173,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.032,63.221,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.080,63.269,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.128,63.317,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.176,63.365,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.224,63.413,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.272,63.461,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.336,63.525,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.384,63.573,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.432,63.621,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.480,63.669,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.528,63.717,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.576,63.765,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.624,63.813,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.688,63.877,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.736,63.925,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.784,63.973,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.832,64.021,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.880,64.069,-0.01,0.33,-0.38,,
2018-08-09 17:34:05.928,64.117,-0.02,0.33,-0.38,,
2018-08-09 17:34:05.976,64.165,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.024,64.213,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.088,64.277,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.136,64.325,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.184,64.373,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.232,64.421,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.280,64.469,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.328,64.517,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.376,64.565,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.424,64.613,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.488,64.677,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.536,64.725,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.584,64.773,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.632,64.821,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.680,64.869,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.727,64.916,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.776,64.965,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.824,65.013,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.887,65.076,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.936,65.125,-0.02,0.33,-0.38,,
2018-08-09 17:34:06.984,65.173,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.031,65.220,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.079,65.268,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.127,65.316,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.175,65.364,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.223,65.412,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.287,65.476,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.335,65.524,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.383,65.572,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.431,65.620,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.479,65.668,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.527,65.716,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.575,65.764,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.623,65.812,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.687,65.876,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.735,65.924,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.783,65.972,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.831,66.020,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.879,66.068,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.927,66.116,-0.02,0.33,-0.38,,
2018-08-09 17:34:07.975,66.164,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.023,66.212,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.088,66.277,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.135,66.324,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.183,66.372,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.232,66.421,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.279,66.468,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.327,66.516,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.375,66.564,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.423,66.612,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.487,66.676,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.535,66.724,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.583,66.772,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.631,66.820,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.679,66.868,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.727,66.916,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.775,66.964,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.823,67.012,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.887,67.076,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.935,67.124,-0.02,0.33,-0.38,,
2018-08-09 17:34:08.983,67.172,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.031,67.220,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.079,67.268,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.127,67.316,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.175,67.364,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.223,67.412,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.287,67.476,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.335,67.524,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.383,67.572,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.431,67.620,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.479,67.668,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.527,67.716,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.575,67.764,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.623,67.812,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.687,67.876,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.735,67.924,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.783,67.972,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.830,68.019,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.878,68.067,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.927,68.116,-0.02,0.33,-0.38,,
2018-08-09 17:34:09.974,68.163,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.022,68.211,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.086,68.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.134,68.323,-0.01,0.33,-0.38,,
2018-08-09 17:34:10.182,68.371,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.230,68.419,-0.03,0.33,-0.38,,
2018-08-09 17:34:10.279,68.468,-0.01,0.33,-0.38,,
2018-08-09 17:34:10.326,68.515,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.374,68.563,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.422,68.611,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.486,68.675,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.534,68.723,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.582,68.771,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.630,68.819,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.678,68.867,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.726,68.915,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.774,68.963,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.822,69.011,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.886,69.075,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.934,69.123,-0.02,0.33,-0.38,,
2018-08-09 17:34:10.982,69.171,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.030,69.219,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.078,69.267,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.126,69.315,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.174,69.363,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.222,69.411,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.286,69.475,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.334,69.523,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.382,69.571,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.430,69.619,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.478,69.667,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.526,69.715,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.574,69.763,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.622,69.811,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.686,69.875,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.734,69.923,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.782,69.971,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.830,70.019,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.878,70.067,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.926,70.115,-0.02,0.33,-0.38,,
2018-08-09 17:34:11.974,70.163,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.022,70.211,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.086,70.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.134,70.323,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.181,70.370,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.230,70.419,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.278,70.467,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.326,70.515,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.374,70.563,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.422,70.611,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.486,70.675,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.533,70.722,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.581,70.770,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.629,70.818,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.677,70.866,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.725,70.914,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.773,70.962,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.837,71.026,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.885,71.074,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.934,71.123,-0.02,0.33,-0.38,,
2018-08-09 17:34:12.981,71.170,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.029,71.218,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.077,71.266,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.125,71.314,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.173,71.362,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.222,71.411,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.285,71.474,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.333,71.522,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.381,71.570,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.429,71.618,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.477,71.666,-0.01,0.33,-0.38,,
2018-08-09 17:34:13.525,71.714,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.573,71.762,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.637,71.826,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.685,71.874,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.733,71.922,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.781,71.970,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.829,72.018,-0.01,0.33,-0.38,,
2018-08-09 17:34:13.877,72.066,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.925,72.114,-0.02,0.33,-0.38,,
2018-08-09 17:34:13.973,72.162,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.022,72.211,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.086,72.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.134,72.323,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.181,72.370,-0.01,0.33,-0.38,,
2018-08-09 17:34:14.229,72.418,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.277,72.466,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.325,72.514,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.373,72.562,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.437,72.626,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.485,72.674,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.533,72.722,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.581,72.770,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.629,72.818,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.677,72.866,-0.03,0.33,-0.38,,
2018-08-09 17:34:14.725,72.914,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.773,72.962,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.836,73.025,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.885,73.074,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.933,73.122,-0.02,0.33,-0.38,,
2018-08-09 17:34:14.981,73.170,-0.03,0.33,-0.38,,
2018-08-09 17:34:15.029,73.218,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.077,73.266,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.124,73.313,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.173,73.362,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.236,73.425,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.285,73.474,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.332,73.521,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.380,73.569,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.428,73.617,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.476,73.665,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.524,73.713,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.572,73.761,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.636,73.825,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.684,73.873,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.732,73.921,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.780,73.969,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.828,74.017,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.876,74.065,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.924,74.113,-0.02,0.33,-0.38,,
2018-08-09 17:34:15.972,74.161,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.036,74.225,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.084,74.273,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.132,74.321,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.180,74.369,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.228,74.417,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.276,74.465,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.324,74.513,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.372,74.561,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.436,74.625,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.484,74.673,-0.01,0.33,-0.38,,
2018-08-09 17:34:16.532,74.721,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.580,74.769,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.628,74.817,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.676,74.865,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.724,74.913,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.772,74.961,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.836,75.025,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.884,75.073,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.932,75.121,-0.02,0.33,-0.38,,
2018-08-09 17:34:16.980,75.169,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.028,75.217,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.076,75.265,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.124,75.313,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.188,75.377,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.236,75.425,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.284,75.473,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.332,75.521,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.380,75.569,-0.01,0.33,-0.38,,
2018-08-09 17:34:17.428,75.617,0.00,0.33,-0.38,,
2018-08-09 17:34:17.476,75.665,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.524,75.713,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.588,75.777,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.635,75.824,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.684,75.873,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.732,75.921,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.780,75.969,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.828,76.017,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.875,76.064,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.924,76.113,-0.02,0.33,-0.38,,
2018-08-09 17:34:17.988,76.177,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.035,76.224,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.084,76.273,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.131,76.320,-0.01,0.33,-0.38,,
2018-08-09 17:34:18.179,76.368,-0.01,0.33,-0.38,,
2018-08-09 17:34:18.227,76.416,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.275,76.464,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.323,76.512,-0.01,0.33,-0.38,,
2018-08-09 17:34:18.387,76.576,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.435,76.624,-0.04,0.33,-0.38,,
2018-08-09 17:34:18.483,76.672,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.531,76.720,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.579,76.768,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.627,76.816,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.675,76.864,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.723,76.912,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.787,76.976,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.835,77.024,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.883,77.072,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.931,77.120,-0.02,0.33,-0.38,,
2018-08-09 17:34:18.979,77.168,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.027,77.216,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.075,77.264,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.123,77.312,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.187,77.376,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.235,77.424,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.283,77.472,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.331,77.520,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.379,77.568,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.427,77.616,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.475,77.664,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.523,77.712,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.587,77.776,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.635,77.824,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.683,77.872,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.731,77.920,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.779,77.968,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.827,78.016,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.875,78.064,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.923,78.112,-0.02,0.33,-0.38,,
2018-08-09 17:34:19.987,78.176,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.035,78.224,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.083,78.272,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.131,78.320,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.178,78.367,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.227,78.416,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.275,78.464,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.323,78.512,-0.01,0.33,-0.38,,
2018-08-09 17:34:20.387,78.576,-0.01,0.33,-0.38,,
2018-08-09 17:34:20.435,78.624,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.483,78.672,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.531,78.720,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.579,78.768,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.627,78.816,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.675,78.864,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.723,78.912,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.787,78.976,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.835,79.024,-0.03,0.33,-0.38,,
2018-08-09 17:34:20.882,79.071,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.930,79.119,-0.02,0.33,-0.38,,
2018-08-09 17:34:20.978,79.167,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.026,79.215,-0.02,0.33,-0.38,,
2018-08-09 17:34:21.074,79.263,-0.02,0.33,-0.38,,
